-0.213870757752047,11.2766537074747
-5.31686275531283,10.2886217454683
-5.66712471112139,16.7008112254232
-2.85876670676318,10.87339703972
-5.22399007143996,10.6749135864352
-8.55311456809439,16.5562702890254
-3.8130919890577,11.5728792626115
-3.11159198371708,11.970434077011
-9.43584810762028,15.3041722001053
-9.64135081480572,14.6836075823644
-8.43009656626457,15.5810550415851
1.05783894461304,11.7193589795121
-5.02323174486466,12.5506887850765
-3.8469397392117,11.9950364017511
-5.09743893373604,11.7580194120049
-6.09156830881327,17.0781894496062
-6.90103475854713,12.6429606738609
-8.10040038754053,14.9576079775106
-7.17116247555938,15.1072994404587
-4.0229541640348,11.8279980427282
0.735173141301476,12.8008659585435
0.973447275258008,12.0088774515206
-2.22283309177526,11.3205706125996
-1.41367958795417,11.8711132662983
0.116654486525611,11.9811642917596
-0.139037532345689,12.3293531224996
-1.71253610807035,11.4706350824553
0.657367662725424,12.2967830289313
-3.36614587049188,11.476958157543
1.69859250981579,11.9983906280157
-4.17499885415614,14.3394556555964
-0.11893296676933,11.4438401023394
-3.62473249302388,12.364874635386
-1.82729380983049,10.6707412814411
-3.85230519777475,14.9159211723518
-3.15014568905008,14.1601690363088
0.984198606336797,11.4656424394194
-0.00295211299571698,12.5425245409114
-5.165761665367,13.7698301793207
1.35119674689694,12.3021759420464
-4.0698377486372,12.1843963066967
0.439622750988898,11.580966261561
-6.28912172763905,15.9037090177228
-3.64750120181616,14.389057915003
1.59521490958626,11.9786824742426
-6.85159202712873,14.1699505386255
-9.57326682339225,17.1741243827424
-3.59222811561273,12.9514421113396
-8.85542080931871,19.3420334829599
-0.440183255014799,11.8309367204485
-3.72310022370928,10.5539219900575
-10.2141867224379,18.6994748377054
-4.90141108139992,10.98225468313
-7.49898307149002,15.5626371834835
-0.899360074163633,11.7659933391523
-3.03640874307243,13.1967380210731
-2.42813950227318,10.9843905520988
-2.77363525951981,11.7460189184023
-6.16071868061605,9.86725547916119
-8.42664729892328,0.50157031747455
-8.58546662858165,6.91931830906731
-7.07097768063927,6.23597504141446
-9.69548879579308,1.81595340979384
-7.37769016521843,7.12223680329508
-9.14761796470523,0.613637393771935
-8.61038587806021,4.25985340537923
